record_id,transformer_id,log_date,load_pct_of_rated
LOA-000546,TXR-0063,2023-06-13,73.79084439787434
LOA-001387,TXR-0161,2023-01-04,77.34745474573712
LOA-000932,TXR-0109,2024-02-20,75.37611444271988
LOA-001639,TXR-0193,2024-05-03,68.23064931380527
LOA-000687,TXR-0080,2024-02-07,57.64959517922373
LOA-000332,TXR-0038,2023-02-13,72.5658737586761
LOA-001526,TXR-0178,2023-02-26,62.590339802137734
LOA-001452,TXR-0169,2023-04-12,73.12066131060824
LOA-000494,TXR-0057,2024-04-27,72.15769279832394
LOA-000356,TXR-0041,2023-06-30,78.50092082200118
LOA-001336,TXR-0156,2023-07-28,49.601512536741055
LOA-000949,TXR-0111,2024-05-25,71.3210187989246
LOA-000361,TXR-0042,2024-03-27,67.74171185131152
LOA-000754,TXR-0088,2023-03-18,46.78416766668689
LOA-000310,TXR-0036,2024-06-01,59.54118098457074
LOA-000025,TXR-0004,2023-09-04,45.98442383832004
LOA-000751,TXR-0088,2023-07-30,44.433383664120385
LOA-001652,TXR-0194,2024-06-17,89.22713568133628
LOA-001425,TXR-0165,2024-03-19,67.31839908345782
LOA-001436,TXR-0166,2023-07-22,64.24188150136354
LOA-000314,TXR-0037,2023-04-08,85.49921183861751
LOA-000552,TXR-0063,2024-01-11,97.25982296939553
LOA-000892,TXR-0105,2023-02-11,73.8416081626588
LOA-000056,TXR-0007,2024-01-27,62.77684405784572
LOA-000021,TXR-0003,2024-01-24,81.17864186187776
LOA-001377,TXR-0160,2023-01-27,80.6779495735933
LOA-000331,TXR-0038,2023-07-30,49.6648156448004
LOA-001012,TXR-0118,2023-06-17,60.31041533771701
LOA-001182,TXR-0138,2023-06-18,74.26440181338641
LOA-000182,TXR-0023,2024-06-10,56.029674180491014
LOA-001548,TXR-0181,2023-12-06,46.47275547448544
LOA-001863,TXR-0219,2023-07-13,40.50432107928857
LOA-001391,TXR-0162,2023-08-12,65.91201635702798
LOA-001151,TXR-0134,2023-08-06,66.16387531938992
LOA-000346,TXR-0039,2024-06-07,46.55092640056139
LOA-001498,TXR-0175,2023-11-27,84.0611998490771
LOA-001354,TXR-0158,2024-01-27,58.50959716979139
LOA-001283,TXR-0148,2023-04-26,49.38475630285841
LOA-000779,TXR-0091,2024-04-14,93.37203082175128
LOA-001815,TXR-0214,2024-04-13,61.21074532761322
LOA-000618,TXR-0072,2024-06-27,59.257802392779816
LOA-000290,TXR-0033,2023-02-13,55.651997429909024
LOA-001245,TXR-0145,2023-10-08,48.761421373861204
LOA-001276,TXR-0148,2023-02-05,56.97708175189731
